date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:24	1/1	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2015%20Jul%202019%2011:07:21%20GMT	https://eventify.ng/robots.txt		(from )
12:07:25	82828/82828	---M--	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:07:21%20GMT	https://eventify.ng/	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/index.html	(from )
12:07:43	22084/22084	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4910-5644%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/3.2.1/css/font-awesome.min.css	C:/Users/PASS.NG/Desktop/eventify/cdnjs.cloudflare.com/ajax/libs/font-awesome/3.2.1/css/font-awesome.min.css	(from https://eventify.ng/)
12:07:44	5537/5537	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4aa2-15a1%22	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/js/toastr.min.js	C:/Users/PASS.NG/Desktop/eventify/cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/js/toastr.min.js	(from https://eventify.ng/)
12:07:44	6741/6741	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4ae5-1a55%22	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/css/toastr.min.css	C:/Users/PASS.NG/Desktop/eventify/cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/css/toastr.min.css	(from https://eventify.ng/)
12:07:48	140930/140930	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:32%20GMT	https://eventify.ng/assets/css/bootstrap.min.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/bootstrap.min.css	(from https://eventify.ng/)
12:07:48	25253/25253	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:33%20GMT	https://eventify.ng/assets/css/elegant-icons.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/elegant-icons.css	(from https://eventify.ng/)
12:07:49	23848/23848	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:32%20GMT	https://eventify.ng/assets/css/animate.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/animate.css	(from https://eventify.ng/)
12:07:49	4232/4232	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:34%20GMT	https://eventify.ng/assets/css/owl.carousel.min.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/owl.carousel.min.css	(from https://eventify.ng/)
12:07:50	950/950	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:34%20GMT	https://eventify.ng/assets/css/owl.theme.default.min.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/owl.theme.default.min.css	(from https://eventify.ng/)
12:07:51	3626/3626	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:33%20GMT	https://eventify.ng/assets/css/carousel.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/carousel.css	(from https://eventify.ng/)
12:07:52	46930/46930	---MCZ	200	added ('OK')	text/css	etag:W/%2220a9ce516eaea76da29a23adc43e8998%22	https://use.fontawesome.com/releases/v5.2.0/css/all.css	C:/Users/PASS.NG/Desktop/eventify/use.fontawesome.com/releases/v5.2.0/css/all.css	(from https://eventify.ng/)
12:07:54	11441/11441	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:37%20GMT	https://eventify.ng/assets/css/venobox.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/venobox.css	(from https://eventify.ng/)
12:07:54	6951/6951	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:34%20GMT	https://eventify.ng/assets/css/magnific-popup.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/magnific-popup.css	(from https://eventify.ng/)
12:07:55	33874/33874	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:37%20GMT	https://eventify.ng/assets/css/style.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/style.css	(from https://eventify.ng/)
12:07:55	6262/6262	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Sep%202018%2009:58:36%20GMT	https://eventify.ng/assets/css/responsive.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/css/responsive.css	(from https://eventify.ng/)
12:07:57	6454/6454	---M--	200	added ('OK')	text/css	date:Fri,%2031%20Aug%202018%2000:34:40%20GMT	https://eventify.ng/assets/toastr/build/toastr.min.css	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/toastr/build/toastr.min.css	(from https://eventify.ng/)
12:08:01	51351/51351	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Aug%202018%2020:55:12%20GMT	https://eventify.ng/assets/js/modernizr.js	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/js/modernizr.js	(from https://eventify.ng/)
12:08:01	110219/110219	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Aug%202018%2021:39:52%20GMT	https://eventify.ng/assets/images/logo.png	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/logo.png	(from https://eventify.ng/)
12:08:02	13890/13890	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:02%20GMT	https://eventify.ng/about	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/about.html	(from https://eventify.ng/)
12:08:02	12994/12994	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:04%20GMT	https://eventify.ng/how-it-works	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/how-it-works.html	(from https://eventify.ng/)
12:08:02	12588/12588	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:05%20GMT	https://eventify.ng/blog	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/blog.html	(from https://eventify.ng/)
12:08:05	49564/49564	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:16%20GMT	https://eventify.ng/assets/images/category/dj.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/dj.jpg	(from https://eventify.ng/)
12:08:06	96998/96998	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:17%20GMT	https://eventify.ng/assets/images/category/event_m.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/event_m.jpg	(from https://eventify.ng/)
12:08:06	13360/13360	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:15%20GMT	https://eventify.ng/assets/images/category/caterer.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/caterer.jpg	(from https://eventify.ng/)
12:08:06	8666/8666	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:18%20GMT	https://eventify.ng/assets/images/category/mc.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/mc.jpg	(from https://eventify.ng/)
12:08:07	41551/41551	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:19%20GMT	https://eventify.ng/assets/images/category/photo.jpeg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/photo.jpg	(from https://eventify.ng/)
12:08:07	7072/7072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:17%20GMT	https://eventify.ng/assets/images/category/makeup.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/makeup.jpg	(from https://eventify.ng/)
12:08:08	23793/23793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:15%20GMT	https://eventify.ng/assets/images/category/cake.jpeg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/cake.jpg	(from https://eventify.ng/)
12:08:08	11215/11215	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2021:40:19%20GMT	https://eventify.ng/assets/images/category/venue.jpg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/category/venue.jpg	(from https://eventify.ng/)
12:08:09	4489/4489	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Aug%202018%2021:39:35%20GMT	https://eventify.ng/assets/images/browser.svg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/browser.svg	(from https://eventify.ng/)
12:08:09	3625/3625	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Aug%202018%2021:39:58%20GMT	https://eventify.ng/assets/images/startup.svg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/startup.svg	(from https://eventify.ng/)
12:08:10	1377/1377	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Aug%202018%2021:39:33%20GMT	https://eventify.ng/assets/images/bag.svg	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/assets/images/bag.svg	(from https://eventify.ng/)
12:08:12	80097/80097	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:13%20GMT	https://eventify.ng/Unique123	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Unique123.html	(from https://eventify.ng/)
12:08:12	1546/1546	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Sep%202018%2009:53:09%20GMT	https://app.eventify.ng/assets/img/cover/def_cover.png	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/cover/def_cover.png	(from https://eventify.ng/)
12:08:14	13217/13217	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:02%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/u.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/u.gif	(from https://eventify.ng/)
12:08:15	9876/9876	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:52:57%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/t.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/t.gif	(from https://eventify.ng/)
12:08:17	10095/10095	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:01%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/f.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/f.gif	(from https://eventify.ng/)
12:08:17	80094/80094	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:15%20GMT	https://eventify.ng/Tyra_cakes	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Tyra_cakes.html	(from https://eventify.ng/)
12:08:17	80094/80094	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:19%20GMT	https://eventify.ng/fabz	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/fabz.html	(from https://eventify.ng/)
12:08:19	10898/10898	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:01%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/s.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/s.gif	(from https://eventify.ng/)
12:08:20	9302/9302	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:00%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/l.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/l.gif	(from https://eventify.ng/)
12:08:23	80109/80109	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:21%20GMT	https://eventify.ng/Swiftthrillevents	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Swiftthrillevents.html	(from https://eventify.ng/)
12:08:24	80715/80715	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:22%20GMT	https://eventify.ng/Asaph	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Asaph.html	(from https://eventify.ng/)
12:08:24	80177/80177	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:24%20GMT	https://eventify.ng/Lauraade	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Lauraade.html	(from https://eventify.ng/)
12:08:25	12049/12049	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:52:55%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/e.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/e.gif	(from https://eventify.ng/)
12:08:27	11421/11421	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:52:53%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/p.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/p.gif	(from https://eventify.ng/)
12:08:28	80935/80935	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:28%20GMT	https://eventify.ng/Worldsbest89	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Worldsbest89.html	(from https://eventify.ng/)
12:08:28	13647/13647	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:52:58%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/b.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/b.gif	(from https://eventify.ng/)
12:08:29	13287/13287	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:52:53%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/d.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/d.gif	(from https://eventify.ng/)
12:08:30	80164/80164	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:29%20GMT	https://eventify.ng/Boluwatife	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Boluwatife.html	(from https://eventify.ng/)
12:08:32	16562/16562	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:03%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/w.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/w.gif	(from https://eventify.ng/)
12:08:33	80106/80106	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:31%20GMT	https://eventify.ng/philipeze9	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/philipeze9.html	(from https://eventify.ng/)
12:08:35	80116/80116	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:33%20GMT	https://eventify.ng/Wajistudio	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Wajistudio.html	(from https://eventify.ng/)
12:08:36	80069/80069	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:36%20GMT	https://eventify.ng/olaitantosin	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/olaitantosin.html	(from https://eventify.ng/)
12:08:39	80257/80257	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:39%20GMT	https://eventify.ng/Funkified	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Funkified.html	(from https://eventify.ng/)
12:08:40	77049/77049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Sep%202018%2016:10:38%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/ef4dc20b80157ba6fa24c8be1c915e74.jpg	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/ef4dc20b80157ba6fa24c8be1c915e74.jpg	(from https://eventify.ng/)
12:08:41	12929/12929	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Sep%202018%2009:53:03%20GMT	https://app.eventify.ng/assets/img/vendor_pfpic/a.gif	C:/Users/PASS.NG/Desktop/eventify/app.eventify.ng/assets/img/vendor_pfpic/a.gif	(from https://eventify.ng/)
12:08:46	80108/80108	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jul%202019%2011:08:42%20GMT	https://eventify.ng/Amazingushers	C:/Users/PASS.NG/Desktop/eventify/eventify.ng/Amazingushers.html	(from https://eventify.ng/)
